source,author,title,description,url,publishedAt,content,Negative,Nuetral,Positive,Date,Stock Price
Zacks.com,Zacks Equity Research,New to Investing? This 1 Computer and Technology Stock Could Be the Perfect Starting Point,The Zacks Focus List offers investors a way to easily find top-rated stocks and build a winning investment portfolio. Here's why you should take advantage.,http://www.zacks.com/stock/news/1817800/new-to-investing-this-1-computer-and-technology-stock-could-be-the-perfect-starting-point?cid=CS-ENTREPRENEUR-FT-tale_of_the_tape|zacks_education_focus_list-1817800,2021-10-27 18:26:00+00:00,"Here at Zacks, we offer our members many different opportunities to take full advantage of the stock market, as well as how to invest in ways that lead to long-term success.
One of our most popular … [+5316 chars]",0.0,0.71,0.29,2021-10-25 04:00:00+00:00,644.469970703125
Zacks.com,Sheraz Mian,What Will Q3 Bank Earnings Show?,The Zacks Major Banks industry's Q3 earnings are expected to be up +11.2% on +2.5% higher revenues...,http://www.zacks.com/commentary/1808551/what-will-q3-bank-earnings-show?cid=CS-ENTREPRENEUR-FT-earnings_preview-1808551,2021-10-08 20:29:00+00:00,"The large money-center banks that will kick-off the 2021 Q3 earnings season for the sector this week have enjoyed an impressive run lately, helping these stocks handily outperform the broader market … [+8173 chars]",0.0,0.773,0.227,2021-10-04 04:00:00+00:00,574.5900268554688
Zacks.com,Sheraz Mian,What Will Q3 Bank Earnings Show?,The Zacks Major Banks industry's Q3 earnings are expected to be up +11.2% on +2.5% higher revenues...,http://www.zacks.com/commentary/1808551/what-will-q3-bank-earnings-show?cid=CS-ENTREPRENEUR-FT-earnings_preview-1808551,2021-10-08 20:29:00+00:00,"The large money-center banks that will kick-off the 2021 Q3 earnings season for the sector this week have enjoyed an impressive run lately, helping these stocks handily outperform the broader market … [+8173 chars]",0.0,0.773,0.227,2021-10-04 04:00:00+00:00,574.5900268554688
Zacks.com,Daniel Laboe,Every Cloud Transformation Has A Silver Lining: An Overlooked Tech Play,"OneSpan (OSPN) is a leading cybersecurity enterprise trusted by 60% of the world's top 100 banks but is currently in that awkward transformation phase to the cloud, catalyzing adverse price...",http://www.zacks.com/stock/news/1807908/every-cloud-transformation-has-a-silver-lining-an-overlooked-tech-play?cid=CS-ENTREPRENEUR-FT-video_blog-1807908,2021-10-07 18:28:00+00:00,OneSpan OSPN is a leading cybersecurity enterprise trusted by 60% of the world's top 100 banks but is currently in that awkward transformation phase to the cloud. This is an expensive but necessary p… [+2673 chars],0.051,0.857,0.092,2021-10-04 04:00:00+00:00,574.5900268554688
StockNews.com,Taylor Dart,BUY the Dip on These 2 Tech Stocks,"It’s been a volatile 4-week stretch for the major market averages, with the Nasdaq-100 Index (QQQ) correcting by more than 8% and the S&P-500 (SPY) breaking one of its longest...",https://stocknews.com/news/nvda-adbe-buy-the-dip-on-these-2-tech-stocks/,2021-10-07 18:16:25+00:00,"Its been a volatile 4-week stretch for the major market averages, with the Nasdaq-100 Index (QQQ) correcting by more than 8% and the S&amp;P-500 (SPY) breaking one of its longest streaks in history w… [+7894 chars]",0.0,1.0,0.0,2021-10-04 04:00:00+00:00,574.5900268554688
Zacks.com,Sheraz Mian,Q3 Earnings Season Gets Underway,"Estimates for 2021 Q3, whose early reports have started coming out, have not moved up as much as had been the case in the comparable periods in the last few...",http://www.zacks.com/commentary/1806990/q3-earnings-season-gets-underway?cid=CS-ENTREPRENEUR-FT-earnings_outlook-1806990,2021-10-06 20:34:00+00:00,"Note: The following is an excerpt from this weeks Earnings Trends report. You can access the full report that contains detailed historical actual and estimates for the current and following periods, … [+5027 chars]",0.0,1.0,0.0,2021-10-04 04:00:00+00:00,574.5900268554688
Zacks.com,Sheraz Mian,Clouds on the Earnings Horizon,"Unlike the last few quarters when the earnings picture remained unequivocally positive and reassuring, we may be starting to see some clouds emerge on...",http://www.zacks.com/commentary/1804035/clouds-on-the-earnings-horizon?cid=CS-ENTREPRENEUR-FT-earnings_preview-1804035,2021-10-01 20:11:00+00:00,"Unlike the last few quarters when the earnings picture remained unequivocally positive and reassuring, we may be starting to see some clouds emerge on the horizon as look ahead to the start of the Q3… [+7271 chars]",0.0,0.847,0.153,2021-09-27 04:00:00+00:00,615.7999877929688
Zacks.com,Benjamin Rains,3 Great Blue-Chip Stocks to Buy at Discounts in October and Hold,Here are three blue-chip stocks from totally different industries investors might want to consider buying at discounts in October to anchor their port...,http://www.zacks.com/stock/news/1803471/3-great-blue-chip-stocks-to-buy-at-discounts-in-october-and-hold?cid=CS-ENTREPRENEUR-FT-stocks_in_the_news|investment_ideas-1803471,2021-09-30 22:58:00+00:00,Stocks tumbled to start the final week of the third quarter and continued to fall Thursday in whats been an up and down period. Wall Streets attention remains on the Fed and whats next for the U.S. e… [+8632 chars],0.0,1.0,0.0,2021-09-27 04:00:00+00:00,615.7999877929688
Zacks.com,Zacks Equity Research,"Zacks.com featured highlights include: Costco Wholesale, Adobe and Primerica","Zacks.com featured highlights include: Costco Wholesale, Adobe and Primerica",http://www.zacks.com/stock/news/1801610/zacks-com-featured-highlights-include-costco-wholesale-adobe-and-primerica?cid=CS-ENTREPRENEUR-FT-press_releases-1801610,2021-09-28 10:37:00+00:00,"For Immediate Release
Chicago, IL September 28, 2021 Stocks in this weeks article are Costco Wholesale Corporation COST, Adobe Inc. ADBE and Primerica, Inc. PRI.
3 of the Best Stocks to Buy for Att… [+5094 chars]",0.0,0.89,0.11,2021-09-27 04:00:00+00:00,615.7999877929688
Zacks.com,Sheraz Mian,"Top Analyst Reports for Disney, Adobe & Wells Fargo","Today's Research Daily features new research reports on 16 major stocks, including The Walt Disney Company (DIS), Adobe Inc. (ADBE), and Wells Fargo &...",http://www.zacks.com/commentary/1800265/top-analyst-reports-for-disney-adobe-wells-fargo?cid=CS-ENTREPRENEUR-FT-research_daily-1800265,2021-09-23 18:47:00+00:00,"Thursday, September 23, 2021
The Zacks Research Daily presents the best research output of our analyst team. Today's Research Daily features new research reports on 16 major stocks, including The Wa… [+3939 chars]",0.0,0.884,0.116,2021-09-20 04:00:00+00:00,646.0399780273438
Zacks.com,Zacks Equity Research,"Zacks Earnings Trends Highlights: JPMorgan, FedEx, Adobe and Lennar","Zacks Earnings Trends Highlights: JPMorgan, FedEx, Adobe and Lennar",http://www.zacks.com/stock/news/1799910/zacks-earnings-trends-highlights-jpmorgan-fedex-adobe-and-lennar?cid=CS-ENTREPRENEUR-FT-press_releases-1799910,2021-09-23 11:38:00+00:00,"For Immediate Release
Chicago, IL September 23, 2021 Zacks Director of Research Sheraz Mian says, Total Q3 earnings for the S&amp;P 500 index are expected to be up +26.0% from the same period last y… [+7258 chars]",0.0,1.0,0.0,2021-09-20 04:00:00+00:00,646.0399780273438
MarketBeat,Thomas Hughes,Adobe Is Not Just Another Brick In The Wall,"Adobe’s results for the 3rd quarter ensure the 3rd quarter earnings cycle is going to be an interesting one, the company reported blow-out earnings an...",https://www.marketbeat.com/originals/adobe-is-not-just-another-brick-in-the-wall/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,2021-09-23 10:00:00+00:00,"Adobe Sinks Like A Brick After Q3 Results 
Adobes (NASDAQ: ADBE) results for the 3rd quarter ensure the 3rd quarter earnings cycle is going to be an interesting one. Only two days after Wells Fargo … [+3166 chars]",0.0,0.766,0.234,2021-09-20 04:00:00+00:00,646.0399780273438
Zacks.com,Zacks Equity Research,Adobe Systems (ADBE) Q3 Earnings and Revenues Top Estimates,"Adobe (ADBE) delivered earnings and revenue surprises of 3.67% and 1.41%, respectively, for the quarter ended August 2021. Do the numbers hold clues t...",http://www.zacks.com/stock/news/1799230/adobe-systems-adbe-q3-earnings-and-revenues-top-estimates?cid=CS-ENTREPRENEUR-FT-tale_of_the_tape|yseop_template_4-1799230,2021-09-21 21:35:02+00:00,"Adobe Systems (ADBE) came out with quarterly earnings of $3.11 per share, beating the Zacks Consensus Estimate of $3 per share. This compares to earnings of $2.57 per share a year ago. These figures … [+3546 chars]",0.074,0.764,0.163,2021-09-20 04:00:00+00:00,646.0399780273438
MarketBeat,Thomas Hughes,Three (3) Tech Upgrades That Defy The Correction,"The market is correcting but not all stocks will fare the same, these three are gaining the confidence of Wall Street even as the indices plummet.",https://www.marketbeat.com/originals/three-3-tech-upgrades-that-defy-the-correction/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,2021-09-20 14:00:00+00:00,"Three Tech Stocks To Buy On The Dip
The long-awaited market correction may be at hand and that means it's time for long-term oriented investors to start scooping up high-yield and values and where t… [+3941 chars]",0.0,0.856,0.144,2021-09-20 04:00:00+00:00,646.0399780273438
Zacks.com,Zacks Equity Research,Why Adobe (ADBE) is Poised to Beat Earnings Estimates Again,Adobe (ADBE) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in...,http://www.zacks.com/stock/news/1797936/why-adobe-adbe-is-poised-to-beat-earnings-estimates-again?cid=CS-ENTREPRENEUR-FT-tale_of_the_tape|yseop_template_7-1797936,2021-09-17 16:10:03+00:00,"If you are looking for a stock that has a solid history of beating earnings estimates and is in a good position to maintain the trend in its next quarterly report, you should consider Adobe Systems (… [+3395 chars]",0.074,0.815,0.111,2021-09-13 04:00:00+00:00,663.0399780273438
Zacks.com,Zacks Equity Research,Adobe Systems (ADBE) Earnings Expected to Grow: Should You Buy?,Adobe (ADBE) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the...,http://www.zacks.com/stock/news/1796380/adobe-systems-adbe-earnings-expected-to-grow-should-you-buy?cid=CS-ENTREPRENEUR-FT-tale_of_the_tape|yseop_template_9-1796380,2021-09-14 19:00:06+00:00,The market expects Adobe Systems (ADBE) to deliver a year-over-year increase in earnings on higher revenues when it reports results for the quarter ended August 2021. This widely-known consensus outl… [+5639 chars],0.0,0.929,0.071,2021-09-13 04:00:00+00:00,663.0399780273438
MarketWatch,Joy Wiltermuth,"In One Chart: Corporate profit boom is driving spending in this key area, not office buildings","As corporate profit hits records, big businesses this year are investing more on improvements than before the pandemic, just not on office space, according to a new Oxford Economics report.",https://www.marketwatch.com/story/corporate-profit-boom-is-driving-spending-in-this-key-area-not-office-buildings-11631219427,2021-09-09 20:30:00+00:00,"As corporations rake in record profit, big businesses this year have been investing more on improvements than any point before the pandemic, according to a new Oxford Economics report.By the second q… [+2523 chars]",0.0,0.85,0.15,2021-09-06 04:00:00+00:00,667.3499755859375
Zacks.com,Kaustav Ghosh,3 Stocks to Watch Amid Rising Usage of Business Analytics,"Watch out for the likes of Adobe (ADBE), International Business Machines (IBM) and SAP (SAP) as the reliance on business analytics for insights and in...",http://www.zacks.com/stock/news/1792253/3-stocks-to-watch-amid-rising-usage-of-business-analytics?cid=CS-ENTREPRENEUR-FT-analyst_blog|investment_ideas-1792253,2021-09-06 11:39:00+00:00,"September
6, 2021
4 min read
This story originally appeared on ZacksAs the shift to digitization has accelerated over the years, the importance of business analytics has also increased manifold. W… [+4906 chars]",0.0,0.867,0.133,2021-09-06 04:00:00+00:00,667.3499755859375
StockNews.com,Manisha Chatterjee,Is Walmart Stock a Buy Under $150,"Retail giant Walmart (WMT) has been making several positive moves ahead of the holiday season, and its shares are currently hovering near their all-ti...",https://stocknews.com/news/wmt-tgt-wlwhy-jrony-is-walmart-stock-a-buy-under-150/,2021-09-02 13:54:53+00:00,"September
2, 2021
5 min read
This story originally appeared on StockNewsRetail giant Walmart (WMT) has been making several positive moves ahead of the holiday season, and its shares are currently … [+5859 chars]",0.0,0.773,0.227,2021-08-30 04:00:00+00:00,659.780029296875
Zacks.com,Zacks Equity Research,Is Invesco Dynamic Large Cap Growth ETF (PWB) a Strong ETF Right Now?,Smart Beta ETF report for PWB,http://www.zacks.com/stock/news/1789503/is-invesco-dynamic-large-cap-growth-etf-pwb-a-strong-etf-right-now?cid=CS-ENTREPRENEUR-FT-smart_beta_etf-1789503,2021-09-01 10:20:03+00:00,"September
1, 2021
5 min read
This story originally appeared on ZacksThe Invesco Dynamic Large Cap Growth ETF (PWB) was launched on 03/03/2005, and is a smart beta exchange traded fund designed to … [+5263 chars]",0.0,0.755,0.245,2021-08-30 04:00:00+00:00,659.780029296875
StockNews.com,Manisha Chatterjee,3 Buy-Rated Software Stocks Surging to New All-Time Highs,"As the spread of the Delta variant leads to increasing COVID-19 cases in several parts of the world, the software industry should witness rising deman...",https://stocknews.com/news/msft-adbe-cdns-3-buy-rated-software-stocks-surging-to-new-all-time-highs/,2021-08-27 15:04:21+00:00,"August
27, 2021
7 min read
This story originally appeared on StockNews
As the spread of the Delta variant leads to increasing COVID-19 cases in several parts of the world, the software industry s… [+8768 chars]",0.0,1.0,0.0,2021-08-23 04:00:00+00:00,645.8699951171875
Zacks.com,Zacks Equity Research,Is Franklin LibertyQ U.S. Equity ETF (FLQL) a Strong ETF Right Now?,Smart Beta ETF report for FLQL,http://www.zacks.com/stock/news/1787556/is-franklin-libertyq-u-s-equity-etf-flql-a-strong-etf-right-now?cid=CS-ENTREPRENEUR-FT-smart_beta_etf-1787556,2021-08-27 10:20:03+00:00,"August
27, 2021
5 min read
This story originally appeared on ZacksThe Franklin LibertyQ U.S. Equity ETF (FLQL) made its debut on 04/26/2017, and is a smart beta exchange traded fund that provides … [+5065 chars]",0.0,0.922,0.078,2021-08-23 04:00:00+00:00,645.8699951171875
Zacks.com,Benjamin Rains,Buy Resurgent Salesforce Stock Before Q2 Earnings for Long-Term Growth?,"Salesforce trades below its records heading into Q2 FY22 financial release that's due out after the closing bell on Wednesday, August 25...",http://www.zacks.com/stock/news/1785578/buy-resurgent-salesforce-stock-before-q2-earnings-for-long-term-growth?cid=CS-ENTREPRENEUR-FT-video_blog-1785578,2021-08-23 21:35:00+00:00,"August
23, 2021
4 min read
This story originally appeared on ZacksSalesforceCRMis one of the final huge technologycompanies to report its second quarter earnings results. CRM shares have climbed 1… [+3657 chars]",0.0,0.866,0.134,2021-08-23 04:00:00+00:00,645.8699951171875
StockNews.com,Manisha Chatterjee,The Trade Desk vs. Adobe: Which Software Stock is a Better Buy?,"Because the hybrid working trend is expected to continue for the foreseeable future, the need for software solutions is expected to grow. So, software...",https://stocknews.com/news/adbe-the-trade-desk-vs-adobe-which-software-stock-is-a/,2021-07-28 14:00:51+00:00,"This story originally appeared on StockNews
Because the hybrid working trend is expected to continue for the foreseeable future, the need for software solutions is expected to grow. So, software com… [+7081 chars]",0.0,0.95,0.05,2021-07-26 04:00:00+00:00,624.1799926757812
MarketWatch,Jon Swartz,: Box signs on to e-signature push for cloud services,"Box Sign, a new, native e-signature capability first introduced in February, was released Monday with unlimited signatures at no extra cost, distinguishing it from competing enterprise products from DocuSign Inc. and Adobe Inc. in the $3.8 billion e-signature…",https://www.marketwatch.com/story/box-signs-on-to-e-signature-push-for-cloud-services-11626989015,2021-07-26 15:00:00+00:00,"Box Inc. has signed off on a new market that it believes will widely expand its cloud-services business.Box Sign, a new, native e-signature capability first introduced in February, was released Monda… [+1238 chars]",0.0,0.929,0.071,2021-07-26 04:00:00+00:00,624.1799926757812
CNN,"Chauncey Alcorn,  CNN Business",These are the most popular emojis on the planet,"Millennials and Gen Zers in the United States may not think the ""laughing"" emoji  is cool anymore, but a majority of emoji users around the world disagree, according to a new study.",https://www.cnn.com/2021/07/15/tech/emoji-most-popular-study/index.html,2021-07-15 13:02:00+00:00,"New York (CNN Business)Millennials and Gen Zers in the United States may not think the ""laughing"" emoji is cool anymore, but a majority of emoji users around the world disagree, according to a new st… [+672 chars]",0.087,0.822,0.091,2021-07-12 04:00:00+00:00,606.0
StockNews.com,Manisha Chatterjee,Is WalkMe a Good SaaS Stock to Invest in?,"WalkMe (WKME), a Tel Aviv-based emerging player in the SaaS space, hasn’t turned a profit since its inception. Nevertheless, let’s evaluate if the com...",https://stocknews.com/news/wkme-is-walkme-a-good-saas-stock-to-invest-in/,2021-07-15 12:59:25+00:00,"This story originally appeared on StockNews
WalkMe (WKME), a Tel Aviv-based emerging player in the SaaS space, hasnt turned a profit since its inception. Nevertheless, lets evaluate if the company c… [+4506 chars]",0.074,0.926,0.0,2021-07-12 04:00:00+00:00,606.0
StockNews.com,Patrick Ryan,Adobe vs. Autodesk: Which Software Stock is a Better Buy?,"A well diversified portfolio should include exposure to the technology sector, including stocks in the software industry. Adobe (ADBE) and Autodesk (A...",https://stocknews.com/news/adbe-adsk-adobe-vs-autodesk-which-software-stock-is-a-better-buy/,2021-07-14 16:37:12+00:00,"This story originally appeared on StockNews
A well diversified portfolio should include exposure to the technology sector, including stocks in the software industry. Adobe (ADBE) and Autodesk (ADSK)… [+3741 chars]",0.0,0.93,0.07,2021-07-12 04:00:00+00:00,606.0
MarketWatch,Leslie Albrecht,": This U.S. city has the highest share of superrich residents in the world — it’s not San Francisco, New York or Seattle",The global population of people worth $30 million or more grew by 1.7% in 2020.,https://www.marketwatch.com/story/this-u-s-city-has-the-highest-share-of-superrich-residents-in-the-world-its-not-san-francisco-new-york-or-seattle-11625247163,2021-07-02 17:32:00+00:00,"If youre hoping to mingle with multi-millionaires this summer, you can skip the Hamptons and Lake Como.The city where youre most likely to bump into an ultra-high-net-worth person, someone whos worth… [+2564 chars]",0.0,0.92,0.08,2021-06-28 04:00:00+00:00,582.7100219726562
MarketWatch,Tonya Garcia,": Many Amazon Prime Day customers placed more than one order, with 11% placing five or more","Online sales over the two-day event totaled $11 billion, with other retailers benefiting from the Prime Day event.",https://www.marketwatch.com/story/many-amazon-prime-day-customers-placed-more-than-one-order-with-11-placing-five-or-more-11624471958,2021-06-23 18:12:00+00:00,Many customers couldnt stop themselves from clicking the checkout button multiple times during the Amazon.com Inc. Prime Day shopping event.More than half of shoppers (55%) placed two or more orders … [+2320 chars],0.0,0.943,0.057,2021-06-21 04:00:00+00:00,565.989990234375
MarketBeat,Chris Markoch,The 10 Most Upgraded Stocks by Wall Street Analysts in May 2021,It’s no surprise that one of the best strategies for investors who are assessing the short-term fortunes of a stock is to find stocks that have recent...,https://www.marketbeat.com/originals/the-10-most-upgraded-stocks-by-wall-street-analysts-in-may-2021/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,2021-06-23 11:00:00+00:00,This story originally appeared on MarketBeatMany popular stocks are covered by a series of analysts. These experts provide investors with opinions about the direction of a stock based on their knowle… [+4844 chars],0.0,0.915,0.085,2021-06-21 04:00:00+00:00,565.989990234375
MarketBeat,Thomas Hughes,Building Portfolio Value With Adobe,"Adobe (NASDAQ: ADBE) is one of those blue-chip, legacy tech companies that almost became irrelevant. Not to say that Adobe was ever really in danger o...",https://www.marketbeat.com/originals/building-portfolio-value-with-adobe/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,2021-06-18 13:00:00+00:00,"This story originally appeared on MarketBeatAdobe Is A Company Reborn 
Adobe (NASDAQ: ADBE) is one of those blue-chip, legacy tech companies that almost became irrelevant. Not to say that Adobe was … [+3511 chars]",0.0,1.0,0.0,2021-06-14 04:00:00+00:00,545.0399780273438
MarketBeat,Jea Yu,Elastic Stock is a Long Opportunity on Data Volume Growth,Data search and analytics platform Elastic (NYSE: ESTC) stock has been an under-the-radar rollercoaster ride as the Company is relatively unknown amon...,https://www.marketbeat.com/originals/elastic-stock-is-a-long-opportunity-on-data-volume-growth/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,2021-06-16 10:30:00+00:00,"This story originally appeared on MarketBeat
Data search and analytics platform Elastic (NYSE: ESTC) stock has been an under-the-radar rollercoaster ride as the Company is relatively unknown amongst… [+5711 chars]",0.0,1.0,0.0,2021-06-14 04:00:00+00:00,545.0399780273438
Stockmarket.com,Josh Dylan,Best Growth Stocks To Buy Now? 4 Software Stocks To Watch,Could these top software stocks maintain their momentum as the economy rebounds?,https://stockmarket.com/featured/best-growth-stocks-to-buy-now-software-stocks-to-watch-2021-06-05,2021-06-05 18:11:14+00:00,"This story originally appeared on StockMarket4 Top Software Stocks To Watch This Upcoming Week
We live in a world where software is the driving force in powering our increasing dependence on technol… [+6895 chars]",0.0,0.947,0.053,2021-05-31 04:00:00+00:00,504.5400085449219
Business Insider,William Edwards,Goldman Sachs says to buy these 11 ‘shared favorite’ stocks loved by both hedge funds and their mutual fund counterparts,"Summary List PlacementHedge funds and mutual funds are two different animals. 
Hedge funds use risky tactics in an attempt to generate higher returns for their investors. Mutual funds, meanwhile, tend to stick to safer options, taking a more conservative appr…",https://www.businessinsider.com/stocks-to-buy-hedge-fund-mutual-fund-favorites-goldman-sachs-2021-5,2021-05-24 18:06:36+00:00,"Hedge funds and mutual funds are two different animals. 
Hedge funds use risky tactics in an attempt to generate higher returns for their investors. Mutual funds, meanwhile, tend to stick to safer o… [+1212 chars]",0.048,0.878,0.074,2021-05-24 04:00:00+00:00,494.6400146484375
Business Insider,Will Daniel,"A Jefferies analyst says there's a 'tech buyers' strike' going on — but thinks these 4 tech stocks will still outperform (MSFT, ADBE, WIX, INTU)","Summary List PlacementBrent Thill, Jefferies senior tech analyst and managing director, sat down with CNBC on Wednesday to discuss the recent pullback in tech shares.
The analyst said that there has been an ongoing ""tech buyers' strike"" and that he has reduce…",https://www.businessinsider.com/jefferies-tech-buyers-strike-names-4-stocks-outperform-in-sector-2021-5,2021-05-20 14:19:11+00:00,"Brent Thill, Jefferies senior tech analyst and managing director, sat down with CNBC on Wednesday to discuss the recent pullback in tech shares.
The analyst said that there has been an ongoing ""tech… [+3281 chars]",0.0,0.939,0.061,2021-05-17 04:00:00+00:00,487.0299987792969
StockNews.com,David Cohne,The 3 Best SaaS Stocks to Buy for May,"The SaaS business model is becoming the norm for the software industry. While many SaaS stocks saw huge gains in 2020, this year we need to be more selective. Which is why David Cohne is recommending Salesforce.com (CRM), Microsoft (MSFT), and Adobe (ADBE) as…",https://stocknews.com/news/crm-msft-adbe-the-3-best-saas-stocks-to-buy-for-may/,2021-04-27 23:06:17+00:00,"April
27, 2021
6 min read
This story originally appeared on StockNewsThe SaaS business model is becoming the norm for the software industry. While many SaaS stocks saw huge gains in 2020, this yea… [+6947 chars]",0.0,0.875,0.125,2021-04-26 04:00:00+00:00,513.5700073242188
StockNews.com,Aditi Ganguly,Is Adobe Still a Good Software Stock to Buy?,"As one of the largest software and cloud computing companies in the world, Adobe (ADBE) reported solid growth in its financials over the past year, driven by pandemic tailwinds. However, as the tech industry slows as a faster-than-anticipated macroeconomic re…",https://stocknews.com/news/adbe-is-adobe-still-a-good-software-stock-to-buy/,2021-04-27 21:31:47+00:00,"April
27, 2021
4 min read
This story originally appeared on StockNewsAs one of the largest software and cloud computing companies in the world, Adobe (ADBE) reported solid growth in its financials… [+4722 chars]",0.0,0.881,0.119,2021-04-26 04:00:00+00:00,513.5700073242188
MarketBeat,Sam Quirke,Adobe Impresses Wall Street,The software giant's revenue exceeded analysts' expectations.,https://www.marketbeat.com/originals/adobe-nasdaq-adbe-impresses-wall-street/,2021-03-25 18:43:15+00:00,"March
25, 2021
4 min read
This story originally appeared on MarketBeatShares of software giant Adobe (NASDAQ: ADBE) found themselves down slightly in yesterday’s session despite posting solid earn… [+3387 chars]",0.047,0.953,0.0,2021-03-22 04:00:00+00:00,444.8599853515625
MarketWatch,Jon Swartz,"Earnings Results: Adobe earnings, sales top estimates","The Silicon Valley company also offered second-quarter and full-year guidance that exceeded analyst estimates, and said Chief Financial Officer John Murphy intends to retire in 2021.",https://www.marketwatch.com/story/adobe-earnings-sales-top-estimates-11616530968,2021-03-23 19:22:00+00:00,Adobe Inc. shares initially were flat in extended trading Tuesday after the software company announced fiscal first-quarter results that beat expectations and strong financial guidance for the year. … [+1284 chars],0.0,0.836,0.164,2021-03-22 04:00:00+00:00,444.8599853515625
Habr.com,kay-n,ExtendScript: Работа со слоями,"И так, у нас готов макет для титров. Мы движемся к финишной прямой. Нам осталось только дописать скрипт, дополнив его методами копирования моделей на сцену. Заходим в метод createTitres и сразу после добавления сцены запускаем цикл, проходясь по массиву с дан…",https://habr.com/ru/post/545704/#post-content-body,2021-03-05 12:05:53+00:00,"&lt;= ExtendScript + Expression
, . . , . 
createTitres , .
function createTitres(data) {
 var scenesData = getScenesData();
for(var i = 0; i &lt; scenesData.length; i++) {
 var scene = getScen… [+3750 chars]",0.0,1.0,0.0,2021-03-01 05:00:00+00:00,465.67999267578125
Business Insider,Kari McMahon,Stephen Yiu is challenging big name investors as his fund surges 75% within its first 3 years. He breaks down the winning strategy — and the 4 components he looks for when hand-picking stocks,"Summary List PlacementOver the course of three and a half years, portfolio manager Stephen Yiu and four investment analysts transformed Blue Whale Capital from a start-up investment firm with £25 million assets under management to a major player in the UK mar…",https://www.businessinsider.com/investing-strategy-stock-picking-quality-stephen-yiu-blue-whale-capital-2021-2,2021-02-28 12:58:14+00:00,"Insider logo
The word ""Insider"".
Close icon
Two crossed lines that form an 'X'. It indicates a way to close an interaction, or dismiss a notification.
PremiumHomeChevron icon
It indicates an exp… [+5720 chars]",0.0,1.0,0.0,2021-02-22 05:00:00+00:00,470.4800109863281
StockNews.com,Imon Ghosh,3 Work-from-Home Stocks that May Be Better than Zoom,"Popular stocks such as Microsoft, Adobe, and Dropbox, offer fast, secure, and highly-personalized platforms to support the remote working environment.",https://stocknews.com/news/msft-adbe-dbx-zm-3-work-from-home-stocks-that-are-better-than-zoom-video/,2021-02-16 18:59:25+00:00,"February
16, 2021
7 min read
This story originally appeared on StockNewsThanks to the COVID-19 pandemic-driven widespread transition to work-from-home and learn-from-home models, the adoption of Z… [+7980 chars]",0.0,1.0,0.0,2021-02-15 05:00:00+00:00,500.0299987792969
MarketWatch,Tonya Garcia,: Every day of the holiday shopping season exceeded $1 billion in online sales: Adobe,Adobe data shows that the total online holiday spend rose 32.2% to $188.2 billion,https://www.marketwatch.com/story/every-day-of-the-holiday-shopping-season-exceeded-1-billion-in-online-sales-adobe-11610467184,2021-01-12 15:59:00+00:00,"Adobe 
 ADBE,
 -0.98%
data from November to December shows that, for the first time ever, every day of the holiday shopping season exceeded $1 billion in online sales.The average daily online reve… [+1550 chars]",0.0,0.924,0.076,2021-01-11 05:00:00+00:00,481.989990234375
Business Insider,Kari McMahon,"Buy these 12 software stocks poised to crush Wall Street expectations in 2021, Evercore ISI says — including 4 2020 laggards that are set to bounce back","Summary List Placement2021 brings an opportunity for new blood to emerge in terms of leadership in the software sector, Evercore ISI software equity analyst Kirk Materne says.
Software 'winners' that provided returns of 50% or more over a one-year period are …",https://www.businessinsider.com/software-technology-stock-picks-buy-2021-outperformance-laggards-evercore-isi-2021-1,2021-01-04 16:14:56+00:00,"2021 brings an opportunity for new blood to emerge in terms of leadership in the software sector, Evercore ISI software equity analyst Kirk Materne says.
Software 'winners' that provided returns of … [+2835 chars]",0.0,0.92,0.08,2021-01-04 05:00:00+00:00,500.29998779296875
MarketWatch,Tonya Garcia,IPO Report: Wish prices IPO at $24 to raise more than $1 billion,"ContextLogic Inc., the parent company of mobile-focused e-commerce platform Wish, priced the shares for its initial public offering at $24 Tuesday, the top of its proposed range.",https://www.marketwatch.com/story/wish-prices-ipo-at-24-to-raise-more-than-1-billion-11608085495,2020-12-16 02:24:00+00:00,"ContextLogic Inc., the parent company of mobile-focused e-commerce platform Wish, priced the shares for its initial public offering at $24 Tuesday, the top of its proposed range.Wish 
 WISH,
 +4.76… [+2294 chars]",0.0,0.727,0.273,2020-12-14 05:00:00+00:00,475.6099853515625
